id,created_at,updated_at,form,hin,hin_1,hin_2,hin_3,katsu_kei,katsu_kata,genkei,yomi,hatsu,history_id,user_id
1966,"01/20/2015 11:37:31","01/20/2015 11:37:31",女性,名詞,一般,*,*,*,*,女性,ジョセイ,ジョセイ,104,
1967,"01/20/2015 11:37:31","01/20/2015 11:37:31",は,助詞,係助詞,*,*,*,*,は,ハ,ワ,104,
1968,"01/20/2015 11:37:31","01/20/2015 11:37:31",、,記号,読点,*,*,*,*,、,、,、,104,
1969,"01/20/2015 11:37:31","01/20/2015 11:37:31",平成,名詞,固有名詞,一般,*,*,*,平成,ヘイセイ,ヘイセイ,104,
1970,"01/20/2015 11:37:31","01/20/2015 11:37:31",２,名詞,数,*,*,*,*,２,ニ,ニ,104,
1971,"01/20/2015 11:37:31","01/20/2015 11:37:31",３,名詞,数,*,*,*,*,３,サン,サン,104,
1972,"01/20/2015 11:37:31","01/20/2015 11:37:31",年,名詞,接尾,助数詞,*,*,*,年,ネン,ネン,104,
1973,"01/20/2015 11:37:31","01/20/2015 11:37:31",８月,名詞,副詞可能,*,*,*,*,８月,ハチガツ,ハチガツ,104,
1974,"01/20/2015 11:37:31","01/20/2015 11:37:31",の,助詞,連体化,*,*,*,*,の,ノ,ノ,104,
1975,"01/20/2015 11:37:31","01/20/2015 11:37:31",入居,名詞,サ変接続,*,*,*,*,入居,ニュウキョ,ニューキョ,104,
1976,"01/20/2015 11:37:31","01/20/2015 11:37:31",直後,名詞,副詞可能,*,*,*,*,直後,チョクゴ,チョクゴ,104,
1977,"01/20/2015 11:37:31","01/20/2015 11:37:31",から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,104,
1978,"01/20/2015 11:37:31","01/20/2015 11:37:31",室内,名詞,一般,*,*,*,*,室内,シツナイ,シツナイ,104,
1979,"01/20/2015 11:37:31","01/20/2015 11:37:31",に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,104,
1980,"01/20/2015 11:37:31","01/20/2015 11:37:31",カビ,名詞,一般,*,*,*,*,カビ,カビ,カビ,104,
1981,"01/20/2015 11:37:31","01/20/2015 11:37:31",が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,104,
1982,"01/20/2015 11:37:31","01/20/2015 11:37:31",生え,動詞,自立,*,*,一段,連用形,生える,ハエ,ハエ,104,
1983,"01/20/2015 11:37:31","01/20/2015 11:37:31",、,記号,読点,*,*,*,*,、,、,、,104,
1984,"01/20/2015 11:37:31","01/20/2015 11:37:31",掃除,名詞,サ変接続,*,*,*,*,掃除,ソウジ,ソージ,104,
1985,"01/20/2015 11:37:31","01/20/2015 11:37:31",と,助詞,並立助詞,*,*,*,*,と,ト,ト,104,
1986,"01/20/2015 11:37:31","01/20/2015 11:37:31",布団,名詞,一般,*,*,*,*,布団,フトン,フトン,104,
1987,"01/20/2015 11:37:31","01/20/2015 11:37:31",干し,動詞,自立,*,*,五段・サ行,連用形,干す,ホシ,ホシ,104,
1988,"01/20/2015 11:37:31","01/20/2015 11:37:31",を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,104,
1989,"01/20/2015 11:37:31","01/20/2015 11:37:31",毎日,名詞,副詞可能,*,*,*,*,毎日,マイニチ,マイニチ,104,
1990,"01/20/2015 11:37:31","01/20/2015 11:37:31",欠かさ,動詞,自立,*,*,五段・サ行,未然形,欠かす,カカサ,カカサ,104,
1991,"01/20/2015 11:37:31","01/20/2015 11:37:31",なかっ,助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ,104,
1992,"01/20/2015 11:37:31","01/20/2015 11:37:31",た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,104,
1993,"01/20/2015 11:37:31","01/20/2015 11:37:31",と,助詞,格助詞,引用,*,*,*,と,ト,ト,104,
1994,"01/20/2015 11:37:31","01/20/2015 11:37:31",いう,動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,104,
1995,"01/20/2015 11:37:31","01/20/2015 11:37:31",。,記号,句点,*,*,*,*,。,。,。,104,
1996,"01/20/2015 11:37:31","01/20/2015 11:37:31",カビ,名詞,一般,*,*,*,*,カビ,カビ,カビ,104,
1997,"01/20/2015 11:37:31","01/20/2015 11:37:31",の,助詞,連体化,*,*,*,*,の,ノ,ノ,104,
1998,"01/20/2015 11:37:31","01/20/2015 11:37:31",悪臭,名詞,一般,*,*,*,*,悪臭,アクシュウ,アクシュー,104,
1999,"01/20/2015 11:37:31","01/20/2015 11:37:31",で,助詞,格助詞,一般,*,*,*,で,デ,デ,104,
2000,"01/20/2015 11:37:31","01/20/2015 11:37:31",、,記号,読点,*,*,*,*,、,、,、,104,
2001,"01/20/2015 11:37:31","01/20/2015 11:37:31",１,名詞,数,*,*,*,*,１,イチ,イチ,104,
2002,"01/20/2015 11:37:31","01/20/2015 11:37:31",部屋,名詞,一般,*,*,*,*,部屋,ヘヤ,ヘヤ,104,
2003,"01/20/2015 11:37:31","01/20/2015 11:37:31",に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,104,
2004,"01/20/2015 11:37:31","01/20/2015 11:37:31",３つ,名詞,一般,*,*,*,*,３つ,ミッツ,ミッツ,104,
2005,"01/20/2015 11:37:31","01/20/2015 11:37:31",ずつ,助詞,副助詞,*,*,*,*,ずつ,ズツ,ズツ,104,
2006,"01/20/2015 11:37:31","01/20/2015 11:37:31",脱臭,名詞,サ変接続,*,*,*,*,脱臭,ダッシュウ,ダッシュー,104,
2007,"01/20/2015 11:37:31","01/20/2015 11:37:31",剤,名詞,接尾,一般,*,*,*,剤,ザイ,ザイ,104,
2008,"01/20/2015 11:37:31","01/20/2015 11:37:31",を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,104,
2009,"01/20/2015 11:37:31","01/20/2015 11:37:31",置い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,置く,オイ,オイ,104,
2010,"01/20/2015 11:37:31","01/20/2015 11:37:31",て,助詞,接続助詞,*,*,*,*,て,テ,テ,104,
2011,"01/20/2015 11:37:31","01/20/2015 11:37:31",い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,104,
2012,"01/20/2015 11:37:31","01/20/2015 11:37:31",た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,104,
2013,"01/20/2015 11:37:31","01/20/2015 11:37:31",こと,名詞,非自立,一般,*,*,*,こと,コト,コト,104,
2014,"01/20/2015 11:37:31","01/20/2015 11:37:31",も,助詞,係助詞,*,*,*,*,も,モ,モ,104,
2015,"01/20/2015 11:37:31","01/20/2015 11:37:31",。,記号,句点,*,*,*,*,。,。,。,104,
2016,"01/20/2015 11:37:31","01/20/2015 11:37:31",しかし,接続詞,*,*,*,*,*,しかし,シカシ,シカシ,104,
2017,"01/20/2015 11:37:31","01/20/2015 11:37:31",、,記号,読点,*,*,*,*,、,、,、,104,
2018,"01/20/2015 11:37:31","01/20/2015 11:37:31",同年,名詞,副詞可能,*,*,*,*,同年,ドウネン,ドーネン,104,
2019,"01/20/2015 11:37:31","01/20/2015 11:37:31",の,助詞,連体化,*,*,*,*,の,ノ,ノ,104,
2020,"01/20/2015 11:37:31","01/20/2015 11:37:31",冬,名詞,一般,*,*,*,*,冬,フユ,フユ,104,
2021,"01/20/2015 11:37:31","01/20/2015 11:37:31",から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,104,
2022,"01/20/2015 11:37:31","01/20/2015 11:37:31",せき,名詞,一般,*,*,*,*,せき,セキ,セキ,104,
2023,"01/20/2015 11:37:31","01/20/2015 11:37:31",が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,104,
2024,"01/20/2015 11:37:31","01/20/2015 11:37:31",止まら,動詞,自立,*,*,五段・ラ行,未然形,止まる,トマラ,トマラ,104,
2025,"01/20/2015 11:37:31","01/20/2015 11:37:31",なく,助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,104,
2026,"01/20/2015 11:37:31","01/20/2015 11:37:31",なり,動詞,自立,*,*,五段・ラ行,連用形,なる,ナリ,ナリ,104,
2027,"01/20/2015 11:37:31","01/20/2015 11:37:31",、,記号,読点,*,*,*,*,、,、,、,104,
2028,"01/20/2015 11:37:31","01/20/2015 11:37:31",昨年,名詞,副詞可能,*,*,*,*,昨年,サクネン,サクネン,104,
2029,"01/20/2015 11:37:31","01/20/2015 11:37:31",肺炎,名詞,一般,*,*,*,*,肺炎,ハイエン,ハイエン,104,
2030,"01/20/2015 11:37:31","01/20/2015 11:37:31",と,助詞,格助詞,一般,*,*,*,と,ト,ト,104,
2031,"01/20/2015 11:37:31","01/20/2015 11:37:31",診断,名詞,サ変接続,*,*,*,*,診断,シンダン,シンダン,104,
2032,"01/20/2015 11:37:31","01/20/2015 11:37:31",さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,104,
2033,"01/20/2015 11:37:31","01/20/2015 11:37:31",れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,104,
2034,"01/20/2015 11:37:31","01/20/2015 11:37:31",、,記号,読点,*,*,*,*,、,、,、,104,
2035,"01/20/2015 11:37:31","01/20/2015 11:37:31",入院,名詞,サ変接続,*,*,*,*,入院,ニュウイン,ニューイン,104,
2036,"01/20/2015 11:37:31","01/20/2015 11:37:31",も,助詞,係助詞,*,*,*,*,も,モ,モ,104,
2037,"01/20/2015 11:37:31","01/20/2015 11:37:31",経験,名詞,サ変接続,*,*,*,*,経験,ケイケン,ケイケン,104,
2038,"01/20/2015 11:37:31","01/20/2015 11:37:31",。,記号,句点,*,*,*,*,。,。,。,104,
2039,"01/20/2015 11:37:31","01/20/2015 11:37:31",「,記号,括弧開,*,*,*,*,「,「,「,104,
2040,"01/20/2015 11:37:31","01/20/2015 11:37:31",カビ,名詞,一般,*,*,*,*,カビ,カビ,カビ,104,
2041,"01/20/2015 11:37:31","01/20/2015 11:37:31",の,助詞,連体化,*,*,*,*,の,ノ,ノ,104,
2042,"01/20/2015 11:37:31","01/20/2015 11:37:31",掃除,名詞,サ変接続,*,*,*,*,掃除,ソウジ,ソージ,104,
2043,"01/20/2015 11:37:31","01/20/2015 11:37:31",で,助詞,格助詞,一般,*,*,*,で,デ,デ,104,
2044,"01/20/2015 11:37:31","01/20/2015 11:37:31",吸い込ん,動詞,自立,*,*,五段・マ行,連用タ接続,吸い込む,スイコン,スイコン,104,
2045,"01/20/2015 11:37:31","01/20/2015 11:37:31",で,助詞,接続助詞,*,*,*,*,で,デ,デ,104,
2046,"01/20/2015 11:37:31","01/20/2015 11:37:31",い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,104,
2047,"01/20/2015 11:37:31","01/20/2015 11:37:31",た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,104,
2048,"01/20/2015 11:37:31","01/20/2015 11:37:31",の,名詞,非自立,一般,*,*,*,の,ノ,ノ,104,
2049,"01/20/2015 11:37:31","01/20/2015 11:37:31",で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,104,
2050,"01/20/2015 11:37:31","01/20/2015 11:37:31",は,助詞,係助詞,*,*,*,*,は,ハ,ワ,104,
2051,"01/20/2015 11:37:31","01/20/2015 11:37:31",」,記号,括弧閉,*,*,*,*,」,」,」,104,
2052,"01/20/2015 11:37:31","01/20/2015 11:37:31",と,助詞,格助詞,引用,*,*,*,と,ト,ト,104,
2053,"01/20/2015 11:37:31","01/20/2015 11:37:31",不安,名詞,形容動詞語幹,*,*,*,*,不安,フアン,フアン,104,
2054,"01/20/2015 11:37:31","01/20/2015 11:37:31",そう,名詞,接尾,助動詞語幹,*,*,*,そう,ソウ,ソー,104,
2055,"01/20/2015 11:37:31","01/20/2015 11:37:31",に,助詞,副詞化,*,*,*,*,に,ニ,ニ,104,
2056,"01/20/2015 11:37:31","01/20/2015 11:37:31",話す,動詞,自立,*,*,五段・サ行,基本形,話す,ハナス,ハナス,104,
2057,"01/20/2015 11:37:31","01/20/2015 11:37:31",。,記号,句点,*,*,*,*,。,。,。,104,
2058,"01/20/2015 11:37:31","01/20/2015 11:37:31",今,名詞,副詞可能,*,*,*,*,今,イマ,イマ,104,
2059,"01/20/2015 11:37:31","01/20/2015 11:37:31",でも,助詞,副助詞,*,*,*,*,でも,デモ,デモ,104,
2060,"01/20/2015 11:37:31","01/20/2015 11:37:31",カビ,名詞,一般,*,*,*,*,カビ,カビ,カビ,104,
2061,"01/20/2015 11:37:31","01/20/2015 11:37:31",や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,104,
2062,"01/20/2015 11:37:31","01/20/2015 11:37:31",結露,名詞,サ変接続,*,*,*,*,結露,ケツロ,ケツロ,104,
2063,"01/20/2015 11:37:31","01/20/2015 11:37:31",、,記号,読点,*,*,*,*,、,、,、,104,
2064,"01/20/2015 11:37:31","01/20/2015 11:37:31",雨,名詞,一般,*,*,*,*,雨,アメ,アメ,104,
2065,"01/20/2015 11:37:31","01/20/2015 11:37:31",漏れ,名詞,接尾,一般,*,*,*,漏れ,モレ,モレ,104,
2066,"01/20/2015 11:37:31","01/20/2015 11:37:31",に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,104,
2067,"01/20/2015 11:37:31","01/20/2015 11:37:31",悩まさ,動詞,自立,*,*,五段・サ行,未然形,悩ます,ナヤマサ,ナヤマサ,104,
2068,"01/20/2015 11:37:32","01/20/2015 11:37:32",れる,動詞,接尾,*,*,一段,基本形,れる,レル,レル,104,
2069,"01/20/2015 11:37:32","01/20/2015 11:37:32",日々,名詞,副詞可能,*,*,*,*,日々,ヒビ,ヒビ,104,
2070,"01/20/2015 11:37:32","01/20/2015 11:37:32",が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,104,
2071,"01/20/2015 11:37:32","01/20/2015 11:37:32",続く,動詞,自立,*,*,五段・カ行イ音便,基本形,続く,ツヅク,ツズク,104,
2072,"01/20/2015 11:37:32","01/20/2015 11:37:32",。,記号,句点,*,*,*,*,。,。,。,104,
2073,"01/20/2015 11:37:32","01/20/2015 11:37:32","
",記号,一般,*,*,*,*,*,*,*,104,
2074,"01/20/2015 11:37:32","01/20/2015 11:37:32","
",記号,一般,*,*,*,*,*,*,*,104,
2075,"01/20/2015 11:37:32","01/20/2015 11:37:32",　,記号,空白,*,*,*,*,　,　,　,104,
2076,"01/20/2015 11:37:32","01/20/2015 11:37:32",肌寒,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,肌寒い,ハダサム,ハダサム,104,
2077,"01/20/2015 11:37:32","01/20/2015 11:37:32",さ,名詞,接尾,特殊,*,*,*,さ,サ,サ,104,
2078,"01/20/2015 11:37:32","01/20/2015 11:37:32",が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,104,
2079,"01/20/2015 11:37:32","01/20/2015 11:37:32",増し,動詞,自立,*,*,五段・サ行,連用形,増す,マシ,マシ,104,
2080,"01/20/2015 11:37:32","01/20/2015 11:37:32",て,助詞,接続助詞,*,*,*,*,て,テ,テ,104,
2081,"01/20/2015 11:37:32","01/20/2015 11:37:32",き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,104,
2082,"01/20/2015 11:37:32","01/20/2015 11:37:32",た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,104,
2083,"01/20/2015 11:37:32","01/20/2015 11:37:32",今年,名詞,副詞可能,*,*,*,*,今年,コトシ,コトシ,104,
2084,"01/20/2015 11:37:32","01/20/2015 11:37:32",の,助詞,連体化,*,*,*,*,の,ノ,ノ,104,
2085,"01/20/2015 11:37:32","01/20/2015 11:37:32",秋,名詞,一般,*,*,*,*,秋,アキ,アキ,104,
2086,"01/20/2015 11:37:32","01/20/2015 11:37:32",。,記号,句点,*,*,*,*,。,。,。,104,
2087,"01/20/2015 11:37:32","01/20/2015 11:37:32",福島,名詞,固有名詞,地域,一般,*,*,福島,フクシマ,フクシマ,104,
2088,"01/20/2015 11:37:32","01/20/2015 11:37:32",県,名詞,接尾,地域,*,*,*,県,ケン,ケン,104,
2089,"01/20/2015 11:37:32","01/20/2015 11:37:32",南,名詞,一般,*,*,*,*,南,ミナミ,ミナミ,104,
2090,"01/20/2015 11:37:32","01/20/2015 11:37:32",相馬,名詞,固有名詞,地域,一般,*,*,相馬,ソウマ,ソーマ,104,
2091,"01/20/2015 11:37:32","01/20/2015 11:37:32",市,名詞,接尾,地域,*,*,*,市,シ,シ,104,
2092,"01/20/2015 11:37:32","01/20/2015 11:37:32",の,助詞,連体化,*,*,*,*,の,ノ,ノ,104,
2093,"01/20/2015 11:37:32","01/20/2015 11:37:32",仮設,名詞,サ変接続,*,*,*,*,仮設,カセツ,カセツ,104,
2094,"01/20/2015 11:37:32","01/20/2015 11:37:32",住宅,名詞,一般,*,*,*,*,住宅,ジュウタク,ジュータク,104,
2095,"01/20/2015 11:37:32","01/20/2015 11:37:32",を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,104,
2096,"01/20/2015 11:37:32","01/20/2015 11:37:32",訪ねる,動詞,自立,*,*,一段,基本形,訪ねる,タズネル,タズネル,104,
2097,"01/20/2015 11:37:32","01/20/2015 11:37:32",と,助詞,接続助詞,*,*,*,*,と,ト,ト,104,
2098,"01/20/2015 11:37:32","01/20/2015 11:37:32",、,記号,読点,*,*,*,*,、,、,、,104,
2099,"01/20/2015 11:37:32","01/20/2015 11:37:32",住民,名詞,一般,*,*,*,*,住民,ジュウミン,ジューミン,104,
2100,"01/20/2015 11:37:32","01/20/2015 11:37:32",の,助詞,連体化,*,*,*,*,の,ノ,ノ,104,
2101,"01/20/2015 11:37:32","01/20/2015 11:37:32",青砥,名詞,固有名詞,人名,姓,*,*,青砥,アオト,アオト,104,
2102,"01/20/2015 11:37:32","01/20/2015 11:37:32",（,記号,括弧開,*,*,*,*,（,（,（,104,
2103,"01/20/2015 11:37:32","01/20/2015 11:37:32",あ,感動詞,*,*,*,*,*,あ,ア,ア,104,
2104,"01/20/2015 11:37:32","01/20/2015 11:37:32",おと,名詞,一般,*,*,*,*,おと,オト,オト,104,
2105,"01/20/2015 11:37:32","01/20/2015 11:37:32",）,記号,括弧閉,*,*,*,*,）,）,）,104,
2106,"01/20/2015 11:37:32","01/20/2015 11:37:32",宗男,名詞,固有名詞,人名,名,*,*,宗男,ムネオ,ムネオ,104,
2107,"01/20/2015 11:37:32","01/20/2015 11:37:32",さん,名詞,接尾,人名,*,*,*,さん,サン,サン,104,
2108,"01/20/2015 11:37:32","01/20/2015 11:37:32",（,記号,括弧開,*,*,*,*,（,（,（,104,
2109,"01/20/2015 11:37:32","01/20/2015 11:37:32",８,名詞,数,*,*,*,*,８,ハチ,ハチ,104,
2110,"01/20/2015 11:37:32","01/20/2015 11:37:32",６,名詞,数,*,*,*,*,６,ロク,ロク,104,
2111,"01/20/2015 11:37:32","01/20/2015 11:37:32",）,記号,括弧閉,*,*,*,*,）,）,）,104,
2112,"01/20/2015 11:37:32","01/20/2015 11:37:32",が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,104,
2113,"01/20/2015 11:37:32","01/20/2015 11:37:32",玄関,名詞,一般,*,*,*,*,玄関,ゲンカン,ゲンカン,104,
2114,"01/20/2015 11:37:32","01/20/2015 11:37:32",の,助詞,連体化,*,*,*,*,の,ノ,ノ,104,
2115,"01/20/2015 11:37:32","01/20/2015 11:37:32",壁,名詞,一般,*,*,*,*,壁,カベ,カベ,104,
2116,"01/20/2015 11:37:32","01/20/2015 11:37:32",に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,104,
2117,"01/20/2015 11:37:32","01/20/2015 11:37:32",取り付け,動詞,自立,*,*,一段,連用形,取り付ける,トリツケ,トリツケ,104,
2118,"01/20/2015 11:37:32","01/20/2015 11:37:32",た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,104,
2119,"01/20/2015 11:37:32","01/20/2015 11:37:32",木,名詞,一般,*,*,*,*,木,キ,キ,104,
2120,"01/20/2015 11:37:32","01/20/2015 11:37:32",の,助詞,連体化,*,*,*,*,の,ノ,ノ,104,
2121,"01/20/2015 11:37:32","01/20/2015 11:37:32",板,名詞,一般,*,*,*,*,板,イタ,イタ,104,
2122,"01/20/2015 11:37:32","01/20/2015 11:37:32",を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,104,
2123,"01/20/2015 11:37:32","01/20/2015 11:37:32",指さし,動詞,自立,*,*,五段・サ行,連用形,指さす,ユビサシ,ユビサシ,104,
2124,"01/20/2015 11:37:32","01/20/2015 11:37:32",た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,104,
2125,"01/20/2015 11:37:32","01/20/2015 11:37:32",。,記号,句点,*,*,*,*,。,。,。,104,
2126,"01/20/2015 11:37:32","01/20/2015 11:37:32",「,記号,括弧開,*,*,*,*,「,「,「,104,
2127,"01/20/2015 11:37:32","01/20/2015 11:37:32",これ,名詞,代名詞,一般,*,*,*,これ,コレ,コレ,104,
2128,"01/20/2015 11:37:32","01/20/2015 11:37:32",、,記号,読点,*,*,*,*,、,、,、,104,
2129,"01/20/2015 11:37:32","01/20/2015 11:37:32",自分,名詞,一般,*,*,*,*,自分,ジブン,ジブン,104,
2130,"01/20/2015 11:37:32","01/20/2015 11:37:32",で,助詞,格助詞,一般,*,*,*,で,デ,デ,104,
2131,"01/20/2015 11:37:32","01/20/2015 11:37:32",作っ,動詞,自立,*,*,五段・ラ行,連用タ接続,作る,ツクッ,ツクッ,104,
2132,"01/20/2015 11:37:32","01/20/2015 11:37:32",た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,104,
2133,"01/20/2015 11:37:32","01/20/2015 11:37:32",ん,名詞,非自立,一般,*,*,*,ん,ン,ン,104,
2134,"01/20/2015 11:37:32","01/20/2015 11:37:32",です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,104,
2135,"01/20/2015 11:37:32","01/20/2015 11:37:32",」,記号,括弧閉,*,*,*,*,」,」,」,104,
2136,"01/20/2015 11:37:32","01/20/2015 11:37:32",。,記号,句点,*,*,*,*,。,。,。,104,
2137,"01/20/2015 11:37:32","01/20/2015 11:37:32",板,名詞,一般,*,*,*,*,板,イタ,イタ,104,
2138,"01/20/2015 11:37:32","01/20/2015 11:37:32",は,助詞,係助詞,*,*,*,*,は,ハ,ワ,104,
2139,"01/20/2015 11:37:32","01/20/2015 11:37:32",、,記号,読点,*,*,*,*,、,、,、,104,
2140,"01/20/2015 11:37:32","01/20/2015 11:37:32",雨漏り,名詞,サ変接続,*,*,*,*,雨漏り,アマモリ,アマモリ,104,
2141,"01/20/2015 11:37:32","01/20/2015 11:37:32",や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,104,
2142,"01/20/2015 11:37:32","01/20/2015 11:37:32",すきま風,名詞,一般,*,*,*,*,すきま風,スキマカゼ,スキマカゼ,104,
2143,"01/20/2015 11:37:32","01/20/2015 11:37:32",を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,104,
2144,"01/20/2015 11:37:32","01/20/2015 11:37:32",防ぐ,動詞,自立,*,*,五段・ガ行,基本形,防ぐ,フセグ,フセグ,104,
2145,"01/20/2015 11:37:32","01/20/2015 11:37:32",ため,名詞,非自立,副詞可能,*,*,*,ため,タメ,タメ,104,
2146,"01/20/2015 11:37:32","01/20/2015 11:37:32",の,助詞,連体化,*,*,*,*,の,ノ,ノ,104,
2147,"01/20/2015 11:37:32","01/20/2015 11:37:32",もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,104,
2148,"01/20/2015 11:37:32","01/20/2015 11:37:32",。,記号,句点,*,*,*,*,。,。,。,104,
2149,"01/20/2015 11:37:32","01/20/2015 11:37:32",３,名詞,数,*,*,*,*,３,サン,サン,104,
2150,"01/20/2015 11:37:32","01/20/2015 11:37:32",年,名詞,接尾,助数詞,*,*,*,年,ネン,ネン,104,
2151,"01/20/2015 11:37:32","01/20/2015 11:37:32",以上,名詞,非自立,副詞可能,*,*,*,以上,イジョウ,イジョー,104,
2152,"01/20/2015 11:37:32","01/20/2015 11:37:32",が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,104,
2153,"01/20/2015 11:37:32","01/20/2015 11:37:32",たった,副詞,助詞類接続,*,*,*,*,たった,タッタ,タッタ,104,
2154,"01/20/2015 11:37:32","01/20/2015 11:37:32",仮設,名詞,サ変接続,*,*,*,*,仮設,カセツ,カセツ,104,
2155,"01/20/2015 11:37:32","01/20/2015 11:37:32",住宅,名詞,一般,*,*,*,*,住宅,ジュウタク,ジュータク,104,
2156,"01/20/2015 11:37:32","01/20/2015 11:37:32",は,助詞,係助詞,*,*,*,*,は,ハ,ワ,104,
2157,"01/20/2015 11:37:32","01/20/2015 11:37:32",劣化,名詞,サ変接続,*,*,*,*,劣化,レッカ,レッカ,104,
2158,"01/20/2015 11:37:32","01/20/2015 11:37:32",が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,104,
2159,"01/20/2015 11:37:32","01/20/2015 11:37:32",進み,動詞,自立,*,*,五段・マ行,連用形,進む,ススミ,ススミ,104,
2160,"01/20/2015 11:37:32","01/20/2015 11:37:32",、,記号,読点,*,*,*,*,、,、,、,104,
2161,"01/20/2015 11:37:32","01/20/2015 11:37:32",住民,名詞,一般,*,*,*,*,住民,ジュウミン,ジューミン,104,
2162,"01/20/2015 11:37:32","01/20/2015 11:37:32",自ら,名詞,副詞可能,*,*,*,*,自ら,ミズカラ,ミズカラ,104,
2163,"01/20/2015 11:37:32","01/20/2015 11:37:32",修繕,名詞,サ変接続,*,*,*,*,修繕,シュウゼン,シューゼン,104,
2164,"01/20/2015 11:37:32","01/20/2015 11:37:32",など,助詞,副助詞,*,*,*,*,など,ナド,ナド,104,
2165,"01/20/2015 11:37:32","01/20/2015 11:37:32",の,助詞,連体化,*,*,*,*,の,ノ,ノ,104,
2166,"01/20/2015 11:37:32","01/20/2015 11:37:32",工夫,名詞,サ変接続,*,*,*,*,工夫,クフウ,クフー,104,
2167,"01/20/2015 11:37:32","01/20/2015 11:37:32",を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,104,
2168,"01/20/2015 11:37:32","01/20/2015 11:37:32",施し,動詞,自立,*,*,五段・サ行,連用形,施す,ホドコシ,ホドコシ,104,
2169,"01/20/2015 11:37:32","01/20/2015 11:37:32",た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,104,
2170,"01/20/2015 11:37:32","01/20/2015 11:37:32",住宅,名詞,一般,*,*,*,*,住宅,ジュウタク,ジュータク,104,
2171,"01/20/2015 11:37:32","01/20/2015 11:37:32",を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,104,
2172,"01/20/2015 11:37:32","01/20/2015 11:37:32",多く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,多い,オオク,オーク,104,
2173,"01/20/2015 11:37:32","01/20/2015 11:37:32",見,動詞,自立,*,*,一段,連用形,見る,ミ,ミ,104,
2174,"01/20/2015 11:37:32","01/20/2015 11:37:32",た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,104,
2175,"01/20/2015 11:37:32","01/20/2015 11:37:32",。,記号,句点,*,*,*,*,。,。,。,104,
2176,"01/20/2015 11:37:32","01/20/2015 11:37:32",保温,名詞,サ変接続,*,*,*,*,保温,ホオン,ホオン,104,
2177,"01/20/2015 11:37:32","01/20/2015 11:37:32",性,名詞,接尾,一般,*,*,*,性,セイ,セイ,104,
2178,"01/20/2015 11:37:32","01/20/2015 11:37:32",に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,104,
2179,"01/20/2015 11:37:32","01/20/2015 11:37:32",乏しい,形容詞,自立,*,*,形容詞・イ段,基本形,乏しい,トボシイ,トボシイ,104,
2180,"01/20/2015 11:37:32","01/20/2015 11:37:32",仮設,名詞,サ変接続,*,*,*,*,仮設,カセツ,カセツ,104,
